
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 6,           12,        2,     242,    739,        983
 6,           13,        4,     217,    492,        713
 6,           14,       24,     991,    579,       1594
 6,           15,        7,    1251,    535,       1793
 6,           16,       17,     512,    659,       1188
 6,           17,       15,     261,    418,        694
 6,           18,        6,    1044,    733,       1783
 6,           19,       42,     411,    268,        721


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 7,            0,        8,     455,    493,        956
 7,            1,        8,    1223,    638,       1869
 7,            2,       11,     400,    581,        992
 7,            3,       28,      71,    433,        532
 7,            4,        1,     375,    465,        841
 7,            5,        2,     381,    235,        618
 7,            6,        2,     589,    502,       1093
 7,            7,        2,     332,    454,        788
 7,            8,       58,     371,    368,        797
 7,            9,        8,     252,    568,        828
 7,           10,       11,     213,    443,        667
 7,           11,        1,     588,    481,       1070
 7,           12,        2,     190,    622,        814
 7,           13,        4,     166,    431,        601
 7,           14,       21,     988,    640,       1649
 7,           15,        6,    1231,    638,       1875
 7,           16,       12,     402,    809,       1223
 7,           17,       15,     353,    371,        739
 7,           18,        5,     831,    629,       1465
 7,           19,       32,     321,    232,        585


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 8,            0,        7,     598,    515,       1120
 8,            1,        8,     978,    718,       1704
 8,            2,       13,     317,    587,        917
 8,            3,       20,     320,    596,        936
 8,            4,        0,     278,    415,        693
 8,            5,        2,     385,    311,        698
 8,            6,        2,     573,    518,       1093
 8,            7,        1,     256,    399,        656
 8,            8,       55,     297,    306,        658
 8,            9,        6,     238,    595,        839
 8,           10,        9,     165,    377,        551
 8,           11,        1,     667,    485,       1153
 8,           12,        1,     144,    521,        666
 8,           13,        2,     208,    435,        645
 8,           14,       18,     756,    546,       1320
 8,           15,        7,    1212,    768,       1987
 8,           16,       10,     325,    694,       1029
 8,           17,       14,     411,    508,        933
 8,           18,        3,    1026,    652,       1681
 8,           19,       24,     389,    310,        723


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 9,            0,        6,     672,    548,       1226
 9,            1,        5,     763,    631,       1399
 9,            2,       13,     248,    506,        767
 9,            3,       20,     252,    670,        942
 9,            4,        0,     273,    420,        693
 9,            5,        2,     375,    321,        698
 9,            6,        1,     554,    538,       1093
 9,            7,        1,     251,    352,        604
 9,            8,       47,     433,    449,        929
 9,            9,        5,     186,    591,        782
 9,           10,        9,     313,    453,        775
 9,           11,        1,     772,    566,       1339
 9,           12,        1,     177,    439,        617
 9,           13,        2,     164,    378,        544
 9,           14,       17,    1204,    875,       2096
 9,           15,        5,     939,    688,       1632
 9,           16,        9,     255,    591,        855
 9,           17,       11,     395,    638,       1044
 9,           18,        2,     789,    572,       1363
 9,           19,       21,     304,    279,        604


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
10,            0,        6,     831,    706,       1543
10,            1,        1,     604,    559,       1164
10,            2,       10,     425,    628,       1063
10,            3,       18,     196,    671,        885
10,            4,        0,     263,    430,        693
10,            5,        2,     413,    336,        751
10,            6,        2,     430,    555,        987
10,            7,        1,     245,    358,        604
10,            8,       34,     349,    398,        781
10,            9,        5,     140,    508,        653
10,           10,        8,     339,    539,        886
10,           11,        1,     603,    496,       1100
10,           12,        1,     205,    446,        652
10,           13,        2,     222,    331,        555
10,           14,       16,     936,    955,       1907
10,           15,        5,     921,    591,       1517
10,           16,        8,     277,    508,        793
10,           17,        7,     311,    646,        964
10,           18,        3,    1013,    740,       1756
10,           19,       22,     380,    346,        748


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
11,            0,        4,     652,    708,       1364
11,            1,        2,     780,    703,       1485
11,            2,        8,     341,    624,        973
11,            3,       17,     156,    572,        745
11,            4,        0,     249,    444,        693
11,            5,        1,     442,    451,        894
11,            6,        2,     417,    568,        987
11,            7,        1,     237,    366,        604
11,            8,       29,     278,    350,        657
11,            9,        3,     111,    437,        551
11,           10,        5,     342,    574,        921
11,           11,        1,     736,    514,       1251
11,           12,        2,     220,    531,        753
11,           13,        4,     284,    303,        591
11,           14,       14,     718,    824,       1556
11,           15,        6,     902,    610,       1518
11,           16,        7,     322,    540,        869
11,           17,        6,     246,    564,        816
11,           18,        2,     984,    918,       1904
11,           19,       18,     439,    413,        870


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
12,            0,        3,     501,    725,       1229
12,            1,        1,     757,    727,       1485
12,            2,        7,     260,    529,        796
12,            3,       17,     125,    493,        635
12,            4,        1,     243,    450,        694
12,            5,        0,     432,    543,        975
12,            6,        2,     480,    581,       1063
12,            7,        0,     229,    374,        603
12,            8,       26,     375,    411,        812
12,            9,        3,     144,    370,        517
12,           10,        4,     267,    507,        778
12,           11,        1,     855,    630,       1486
12,           12,        1,     179,    607,        787
12,           13,        2,     338,    315,        655
12,           14,       13,     735,    719,       1467
12,           15,        4,    1028,    760,       1792
12,           16,        6,     374,    720,       1100
12,           17,        3,     176,    486,        665
12,           18,        1,     779,    939,       1719
12,           19,       15,     354,    375,        744


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
13,            0,        3,     379,    633,       1015
13,            1,        1,     586,    621,       1208
13,            2,        6,     380,    820,       1206
13,            3,       15,     238,    617,        870
13,            4,        1,     238,    387,        626
13,            5,        2,     334,    548,        884
13,            6,        2,     383,    494,        879
13,            7,        0,     225,    307,        532
13,            8,       22,     290,    361,        673
13,            9,        3,     204,    410,        617
13,           10,        3,     211,    418,        632
13,           11,        1,     828,    764,       1593
13,           12,        1,     137,    522,        660
13,           13,        3,     380,    323,        706
13,           14,       11,    1210,   1135,       2356
13,           15,        3,     804,    667,       1474
13,           16,        4,     299,    804,       1107
13,           17,        3,     233,    422,        658
13,           18,        2,     615,    808,       1425
13,           19,       13,     420,    448,        881


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
14,            0,        3,     464,    667,       1134
14,            1,        1,     902,    624,       1527
14,            2,        5,     286,    716,       1007
14,            3,       14,     170,    529,        713
14,            4,        1,     231,    394,        626
14,            5,        2,     322,    560,        884
14,            6,        1,     375,    502,        878
14,            7,        1,     273,    319,        593
14,            8,       17,     372,    534,        923
14,            9,        3,     223,    501,        727
14,           10,        3,     279,    482,        764
14,           11,        1,     651,    778,       1430
14,           12,        1,     107,    442,        550
14,           13,        2,     431,    391,        824
14,           14,        9,     918,   1502,       2429
14,           15,        3,     782,    580,       1365
14,           16,        2,     234,    765,       1001
14,           17,        2,     231,    364,        597
14,           18,        2,     594,    707,       1303
14,           19,       10,     320,    397,        727


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
15,            0,        3,     496,    641,       1140
15,            1,        1,     970,    987,       1958
15,            2,        6,     219,    631,        856
15,            3,       11,     210,    607,        828
15,            4,        2,     224,    347,        573
15,            5,        2,     236,    570,        808
15,            6,        0,     367,    510,        877
15,            7,        1,     288,    330,        619
15,            8,       15,     294,    518,        827
15,            9,        3,     167,    506,        676
15,           10,        3,     268,    410,        681
15,           11,        1,     505,    795,       1301
15,           12,        1,     149,    372,        522
15,           13,        1,     471,    490,        962
15,           14,        7,     706,   1425,       2138
15,           15,        2,     953,    600,       1555
15,           16,        2,     176,    670,        848
15,           17,        2,     274,    474,        750
15,           18,        2,     586,    605,       1193
15,           19,        7,     376,    507,        890


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
16,            0,        2,     659,    716,       1377
16,            1,        0,     766,   1125,       1891
16,            2,        6,     251,    570,        827
16,            3,       11,     156,    531,        698
16,            4,        2,     217,    354,        573
16,            5,        2,     231,    575,        808
16,            6,        1,     359,    518,        878
16,            7,        1,     329,    421,        751
16,            8,       12,     236,    456,        704
16,            9,        2,     136,    442,        580
16,           10,        2,     434,    589,       1025
16,           11,        1,     396,    708,       1105
16,           12,        1,     168,    449,        618
16,           13,        1,     369,    428,        798
16,           14,        7,     549,   1244,       1800
16,           15,        2,    1063,    828,       1893
16,           16,        2,     138,    582,        722
16,           17,        1,     264,    485,        750
16,           18,        1,     568,    624,       1193
16,           19,        7,     419,    585,       1011


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
17,            0,        2,     666,   1106,       1774
17,            1,        0,     607,    982,       1589
17,            2,        4,     307,    479,        790
17,            3,        9,     162,    537,        708
17,            4,        2,     241,    364,        607
17,            5,        2,     172,    584,        758
17,            6,        0,     399,    532,        931
17,            7,        1,     312,    438,        751
17,            8,       12,     316,    647,        975
17,            9,        2,     165,    433,        600
17,           10,        3,     329,    578,        910
17,           11,        1,     389,    603,        993
17,           12,        0,     128,    393,        521
17,           13,        1,     452,    547,       1000
17,           14,        5,     441,   1069,       1515
17,           15,        2,    1035,   1045,       2082
17,           16,        1,     107,    502,        610
17,           17,        1,     281,    494,        776
17,           18,        1,     654,    634,       1289
17,           19,        7,     318,    498,        823


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
18,            0,        3,     508,   1057,       1568
18,            1,        0,     587,   1169,       1756
18,            2,        3,     575,    736,       1314
18,            3,        6,     157,    634,        797
18,            4,        2,     258,    377,        637
18,            5,        3,     133,    501,        637
18,            6,        0,     302,    478,        780
18,            7,        1,     299,    451,        751
18,            8,        9,     246,    553,        808
18,            9,        2,     134,    364,        500
18,           10,        4,     253,    496,        753
18,           11,        0,     374,    521,        895
18,           12,        0,     148,    398,        546
18,           13,        0,     438,    561,        999
18,           14,        3,     346,    934,       1283
18,           15,        2,    1003,   1227,       2232
18,           16,        1,      85,    437,        523
18,           17,        1,     291,    571,        863
18,           18,        1,     720,    650,       1371
18,           19,        7,     366,    616,        989


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
19,            0,        3,     364,    917,       1284
19,            1,        0,     444,   1006,       1450
19,            2,        3,     437,    976,       1416
19,            3,        4,     129,    619,        752
19,            4,        2,     252,    383,        637
19,            5,        3,     132,    426,        561
19,            6,        0,     414,    426,        840
19,            7,        1,     286,    464,        751
19,            8,        6,     330,    656,        992
19,            9,        3,     178,    421,        602
19,           10,        2,     283,    500,        785
19,           11,        0,     479,    700,       1179
19,           12,        0,     116,    353,        469
19,           13,        0,     329,    576,        905
19,           14,        3,     610,   1014,       1627
19,           15,        1,     765,   1369,       2135
19,           16,        0,     177,    383,        560
19,           17,        1,     239,    582,        822
19,           18,        1,     764,    665,       1430
19,           19,        5,     268,    532,        805


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
20,            0,        3,     368,    792,       1163
20,            1,        1,     339,    867,       1207
20,            2,        3,     346,    978,       1327
20,            3,        4,     110,    545,        659
20,            4,        2,     260,    392,        654
20,            5,        3,     123,    435,        561
20,            6,        0,     479,    594,       1073
20,            7,        1,     280,    470,        751
20,            8,        6,     257,    582,        845
20,            9,        1,     146,    472,        619
20,           10,        2,     287,    614,        903
20,           11,        0,     538,    851,       1389
20,           12,        1,     136,    314,        451
20,           13,        0,     251,    480,        731
20,           14,        2,     625,   1271,       1898
20,           15,        1,     597,   1171,       1769
20,           16,        0,     274,    418,        692
20,           17,        0,     184,    495,        679
20,           18,        0,     858,    821,       1679
20,           19,        3,     321,    628,        952


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
21,            0,        2,     516,   1198,       1716
21,            1,        3,     257,    762,       1022
21,            2,        3,     269,    856,       1128
21,            3,        2,     194,    601,        797
21,            4,        2,     276,    482,        760
21,            5,        2,     115,    384,        501
21,            6,        0,     470,    603,       1073
21,            7,        1,     273,    477,        751
21,            8,        4,     253,    685,        942
21,            9,        1,     113,    412,        526
21,           10,        2,     226,    513,        741
21,           11,        0,     431,    726,       1157
21,           12,        1,     152,    325,        478
21,           13,        0,     239,    492,        731
21,           14,        1,     481,   1087,       1569
21,           15,        0,     580,   1189,       1769
21,           16,        0,     353,    607,        960
21,           17,        0,     142,    431,        573
21,           18,        0,     959,   1048,       2007
21,           19,        3,     254,    544,        801


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
22,            0,        2,     391,   1036,       1429
22,            1,        2,     333,    673,       1008
22,            2,        3,     205,    725,        933
22,            3,        1,     156,    576,        733
22,            4,        2,     273,    568,        843
22,            5,        1,     146,    335,        482
22,            6,        0,     458,    753,       1211
22,            7,        1,     267,    483,        751
22,            8,        3,     204,    603,        810
22,            9,        0,      89,    344,        433
22,           10,        1,     220,    433,        654
22,           11,        0,     518,    926,       1444
22,           12,        0,     166,    405,        571
22,           13,        0,     283,    592,        875
22,           14,        1,     492,   1193,       1686
22,           15,        0,     446,   1041,       1487
22,           16,        0,     251,    685,        936
22,           17,        0,     221,    376,        597
22,           18,        0,     935,   1251,       2186
22,           19,        3,     287,    643,        933


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
23,            0,        1,     293,    892,       1186
23,            1,        2,     483,    587,       1072
23,            2,        2,     243,    629,        874
23,            3,        2,     163,    617,        782
23,            4,        0,     265,    654,        919
23,            5,        1,     167,    278,        446
23,            6,        0,     359,    869,       1228
23,            7,        1,     259,    491,        751
23,            8,        2,     214,    526,        742
23,            9,        0,     125,    358,        483
23,           10,        0,     304,    629,        933
23,           11,        0,     501,   1099,       1600
23,           12,        0,     123,    352,        475
23,           13,        0,     220,    515,        735
23,           14,        0,     586,   1342,       1928
23,           15,        1,     431,    876,       1308
23,           16,        0,     197,    591,        788
23,           17,        0,     264,    383,        647
23,           18,        0,     713,   1433,       2146
23,           19,        3,     221,    735,        959


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
24,            0,        2,     339,    852,       1193
24,            1,        2,     624,    955,       1581
24,            2,        1,     262,    641,        904
24,            3,        2,     227,    713,        942
24,            4,        0,     206,    565,        771
24,            5,        1,     192,    246,        439
24,            6,        0,     269,    882,       1151
24,            7,        1,     252,    498,        751
24,            8,        2,     244,    629,        875
24,            9,        0,      92,    307,        399
24,           10,        0,     237,    545,        782
24,           11,        0,     379,   1113,       1492
24,           12,        0,     145,    363,        508
24,           13,        0,     269,    617,        886
24,           14,        0,     601,   1493,       2094
24,           15,        1,     416,    759,       1176
24,           16,        0,     155,    490,        645
24,           17,        0,     291,    499,        790
24,           18,        0,     550,   1247,       1797
24,           19,        3,     181,    642,        826


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 1,            0,        1,     478,   1269,       1748
 1,            1,        0,     476,    827,       1303
 1,            2,        1,     302,    816,       1119
 1,            3,        2,     167,    646,        815
 1,            4,        0,     199,    572,        771
 1,            5,        1,     236,    251,        488
 1,            6,        0,     206,    762,        968
 1,            7,        1,     246,    504,        751
 1,            8,        1,     266,    740,       1007
 1,            9,        0,     127,    321,        448
 1,           10,        0,     303,    706,       1009
 1,           11,        0,     290,    951,       1241
 1,           12,        0,     100,    317,        417
 1,           13,        0,     203,    551,        754
 1,           14,        0,     445,   1294,       1739
 1,           15,        1,     544,    986,       1531
 1,           16,        0,     225,    430,        655
 1,           17,        0,     239,    508,        747
 1,           18,        0,     533,   1264,       1797
 1,           19,        3,     138,    553,        694


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 2,            0,        1,     381,   1388,       1770
 2,            1,        0,     538,   1225,       1763
 2,            2,        2,     313,    997,       1312
 2,            3,        1,     184,    700,        885
 2,            4,        0,     188,    488,        676
 2,            5,        1,     265,    255,        521
 2,            6,        0,     203,    657,        860
 2,            7,        1,     239,    511,        751
 2,            8,        1,     212,    829,       1042
 2,            9,        0,      95,    277,        372
 2,           10,        0,     236,    693,        929
 2,           11,        0,     287,    811,       1098
 2,           12,        0,     122,    323,        445
 2,           13,        0,     197,    475,        672
 2,           14,        0,     345,   1111,       1456
 2,           15,        1,     529,   1001,       1531
 2,           16,        0,     313,    504,        817
 2,           17,        0,     191,    455,        646
 2,           18,        0,     514,   1283,       1797
 2,           19,        2,     181,    476,        659


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 3,            0,        1,     293,   1319,       1613
 3,            1,        0,     430,   1298,       1728
 3,            2,        2,     244,    980,       1226
 3,            3,        1,     135,    646,        782
 3,            4,        0,     176,    500,        676
 3,            5,        1,     300,    363,        664
 3,            6,        0,     252,    668,        920
 3,            7,        1,     230,    520,        751
 3,            8,        1,     159,    725,        885
 3,            9,        0,     113,    278,        391
 3,           10,        0,     176,    583,        759
 3,           11,        0,     344,    828,       1172
 3,           12,        0,      94,    292,        386
 3,           13,        0,     239,    485,        724
 3,           14,        0,     450,   1320,       1770
 3,           15,        1,     579,   1207,       1787
 3,           16,        0,     236,    426,        662
 3,           17,        0,     256,    545,        801
 3,           18,        0,     392,   1097,       1489
 3,           19,        1,     220,    595,        816


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 4,            0,        0,     214,   1128,       1342
 4,            1,        0,     417,   1520,       1937
 4,            2,        1,     184,    854,       1039
 4,            3,        0,     102,    558,        660
 4,            4,        0,     165,    512,        677
 4,            5,        1,     290,    468,        759
 4,            6,        0,     241,    816,       1057
 4,            7,        1,     221,    529,        751
 4,            8,        1,     129,    612,        742
 4,            9,        0,     152,    318,        470
 4,           10,        0,     178,    502,        680
 4,           11,        0,     391,    843,       1234
 4,           12,        0,      75,    258,        333
 4,           13,        0,     229,    495,        724
 4,           14,        0,     357,   1144,       1501
 4,           15,        1,     564,   1409,       1974
 4,           16,        0,     314,    620,        934
 4,           17,        0,     205,    453,        658
 4,           18,        0,     459,   1112,       1571
 4,           19,        1,     237,    721,        959


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 5,            0,        0,     245,   1100,       1345
 5,            1,        0,     320,   1310,       1630
 5,            2,        1,     135,    738,        874
 5,            3,        0,     100,    478,        578
 5,            4,        0,     158,    519,        677
 5,            5,        1,     284,    556,        841
 5,            6,        0,     238,    819,       1057
 5,            7,        1,     214,    536,        751
 5,            8,        0,     153,    525,        678
 5,            9,        0,     145,    382,        527
 5,           10,        0,     166,    432,        598
 5,           11,        0,     421,   1018,       1439
 5,           12,        0,      97,    205,        302
 5,           13,        0,     254,    589,        843
 5,           14,        0,     394,   1204,       1598
 5,           15,        1,     421,   1430,       1852
 5,           16,        0,     243,    538,        781
 5,           17,        0,     255,    556,        811
 5,           18,        0,     514,   1309,       1823
 5,           19,        0,     180,    817,        997


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 6,            0,        0,     241,    929,       1170
 6,            1,        0,     245,   1109,       1354
 6,            2,        1,     205,    752,        958
 6,            3,        0,     220,    858,       1078
 6,            4,        0,     123,    438,        561
 6,            5,        1,     207,    480,        688
 6,            6,        0,     172,    710,        882
 6,            7,        1,     176,    472,        649
 6,            8,        0,     152,    580,        732
 6,            9,        0,     135,    363,        498
 6,           10,        0,     292,    733,       1025
 6,           11,        0,     401,   1222,       1623
 6,           12,        0,     119,    179,        298
 6,           13,        0,     186,    516,        702
 6,           14,        0,     561,   1845,       2406
 6,           15,        1,     330,   1230,       1561
 6,           16,        0,     233,    529,        762
 6,           17,        0,     199,    492,        691
 6,           18,        0,     394,   1123,       1517
 6,           19,        0,     145,    702,        847


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 7,            0,        0,     315,    931,       1246
 7,            1,        0,     296,    932,       1228
 7,            2,        1,     204,    877,       1082
 7,            3,        0,     170,    877,       1047
 7,            4,        0,     121,    363,        484
 7,            5,        1,     197,    490,        688
 7,            6,        0,     200,    606,        806
 7,            7,        1,     167,    481,        649
 7,            8,        0,     180,    678,        858
 7,            9,        0,     145,    302,        447
 7,           10,        0,     231,    805,       1036
 7,           11,        0,     308,   1370,       1678
 7,           12,        0,     149,    181,        330
 7,           13,        0,     231,    460,        691
 7,           14,        0,     419,   2403,       2822
 7,           15,        1,     319,   1045,       1365
 7,           16,        0,     183,    457,        640
 7,           17,        0,     235,    578,        813
 7,           18,        0,     380,    991,       1371
 7,           19,        0,     113,    608,        721


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 8,            0,        0,     369,   1383,       1752
 8,            1,        0,     304,    835,       1139
 8,            2,        0,     218,    895,       1113
 8,            3,        0,     138,    785,        923
 8,            4,        0,     120,    315,        435
 8,            5,        0,     191,    497,        688
 8,            6,        0,     234,    617,        851
 8,            7,        1,     159,    489,        649
 8,            8,        0,     138,    594,        732
 8,            9,        0,     136,    256,        392
 8,           10,        0,     165,    702,        867
 8,           11,        0,     225,   1183,       1408
 8,           12,        0,     174,    241,        415
 8,           13,        0,     223,    468,        691
 8,           14,        0,     319,   2230,       2549
 8,           15,        1,     306,    888,       1195
 8,           16,        0,     282,    652,        934
 8,           17,        0,     176,    512,        688
 8,           18,        0,     365,   1369,       1734
 8,           19,        0,     147,    700,        847


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 9,            0,        0,     294,   1536,       1830
 9,            1,        0,     423,   1358,       1781
 9,            2,        0,     167,    768,        935
 9,            3,        0,     108,    669,        777
 9,            4,        0,     116,    319,        435
 9,            5,        0,     184,    629,        813
 9,            6,        0,     265,    628,        893
 9,            7,        1,     153,    495,        649
 9,            8,        0,     162,    705,        867
 9,            9,        0,     130,    220,        350
 9,           10,        0,     128,    606,        734
 9,           11,        0,     211,   1015,       1226
 9,           12,        0,     187,    291,        478
 9,           13,        0,     251,    573,        824
 9,           14,        0,     245,   1902,       2147
 9,           15,        1,     286,    908,       1195
 9,           16,        0,     213,    570,        783
 9,           17,        0,     226,    613,        839
 9,           18,        0,     350,   1384,       1734
 9,           19,        0,     109,    603,        712


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
10,            0,        0,     220,   1493,       1713
10,            1,        0,     410,   1858,       2268
10,            2,        0,     193,    756,        949
10,            3,        0,      83,    575,        658
10,            4,        0,     108,    327,        435
10,            5,        0,     183,    630,        813
10,            6,        0,     255,    751,       1006
10,            7,        1,     151,    497,        649
10,            8,        0,     111,    603,        714
10,            9,        0,     173,    275,        448
10,           10,        0,     125,    502,        627
10,           11,        0,     198,    875,       1073
10,           12,        0,     155,    248,        403
10,           13,        0,     244,    580,        824
10,           14,        0,     190,   1630,       1820
10,           15,        1,     326,    916,       1243
10,           16,        0,     276,    790,       1066
10,           17,        0,     169,    525,        694
10,           18,        0,     338,   1396,       1734
10,           19,        0,     143,    722,        865


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
11,            0,        0,     250,   1445,       1695
11,            1,        0,     319,   2076,       2395
11,            2,        0,     186,    741,        927
11,            3,        0,     130,    631,        761
11,            4,        0,     106,    275,        381
11,            5,        0,     137,    635,        772
11,            6,        0,     244,    762,       1006
11,            7,        1,     147,    501,        649
11,            8,        0,     102,    511,        613
11,            9,        0,     151,    242,        393
11,           10,        0,     279,    832,       1111
11,           11,        0,     188,    735,        923
11,           12,        0,     182,    291,        473
11,           13,        0,     188,    490,        678
11,           14,        0,     149,   1399,       1548
11,           15,        1,     348,   1166,       1515
11,           16,        0,     206,    770,        976
11,           17,        0,     162,    445,        607
11,           18,        0,     321,   1413,       1734
11,           19,        0,     116,    729,        845


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
12,            0,        0,     197,   1231,       1428
12,            1,        0,     247,   2304,       2551
12,            2,        0,     181,    643,        824
12,            3,        0,     176,    820,        996
12,            4,        0,     103,    241,        344
12,            5,        0,      99,    548,        647
12,            6,        0,     184,    770,        954
12,            7,        0,     146,    435,        581
12,            8,        0,     128,    550,        678
12,            9,        0,     212,    398,        610
12,           10,        0,     205,    925,       1130
12,           11,        0,     227,    742,        969
12,           12,        0,     136,    242,        378
12,           13,        0,     241,    632,        873
12,           14,        0,     227,   1191,       1418
12,           15,        1,     371,   1395,       1767
12,           16,        0,     161,    663,        824
12,           17,        0,     202,    450,        652
12,           18,        0,     255,   1422,       1677
12,           19,        0,      89,    612,        701


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
13,            0,        0,     150,   1061,       1211
13,            1,        0,     192,   1967,       2159
13,            2,        0,     244,   1073,       1317
13,            3,        0,     128,    801,        929
13,            4,        0,     139,    248,        387
13,            5,        0,      91,    469,        560
13,            6,        0,     142,    647,        789
13,            7,        0,     142,    439,        581
13,            8,        0,     144,    637,        781
13,            9,        0,     157,    358,        515
13,           10,        0,     150,    811,        961
13,           11,        0,     218,    751,        969
13,           12,        0,     179,    294,        473
13,           13,        0,     277,    765,       1042
13,           14,        0,     367,   1951,       2318
13,           15,        1,     294,   1206,       1501
13,           16,        0,     122,    572,        694
13,           17,        0,     227,    555,        782
13,           18,        0,     206,   1229,       1435
13,           19,        0,      67,    531,        598


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
14,            0,        0,     157,    921,       1078
14,            1,        0,     139,   1688,       1827
14,            2,        0,     182,   1023,       1205
14,            3,        0,      98,    754,        852
14,            4,        0,     161,    253,        414
14,            5,        0,      89,    411,        500
14,            6,        0,     186,    825,       1011
14,            7,        0,     138,    443,        581
14,            8,        0,     113,    719,        832
14,            9,        0,     128,    304,        432
14,           10,        0,     120,    704,        824
14,           11,        0,     237,    908,       1145
14,           12,        0,     198,    358,        556
14,           13,        0,     268,    888,       1156
14,           14,        0,     288,   2147,       2435
14,           15,        0,     348,   1513,       1861
14,           16,        0,     109,    500,        609
14,           17,        0,     252,    638,        890
14,           18,        0,     198,   1049,       1247
14,           19,        0,      91,    456,        547


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
15,            0,        0,     142,    791,        933
15,            1,        0,     106,   1433,       1539
15,            2,        0,     147,    871,       1018
15,            3,        0,      77,    627,        704
15,            4,        0,     174,    388,        562
15,            5,        0,      87,    413,        500
15,            6,        0,     178,    833,       1011
15,            7,        0,     135,    446,        581
15,            8,        0,      84,    635,        719
15,            9,        0,     168,    373,        541
15,           10,        0,     179,    772,        951
15,           11,        0,     258,   1061,       1319
15,           12,        0,     150,    297,        447
15,           13,        0,     203,    992,       1195
15,           14,        0,     205,   2105,       2310
15,           15,        0,     333,   1840,       2173
15,           16,        0,     187,    598,        785
15,           17,        0,     179,    556,        735
15,           18,        0,     261,   1058,       1319
15,           19,        0,     116,    544,        660


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
16,            0,        0,     205,   1023,       1228
16,            1,        0,      70,   1216,       1286
16,            2,        0,     109,    751,        860
16,            3,        0,      88,    584,        672
16,            4,        0,     164,    502,        666
16,            5,        0,      82,    366,        448
16,            6,        0,     168,    843,       1011
16,            7,        0,     129,    452,        581
16,            8,        0,      66,    538,        604
16,            9,        0,     143,    319,        462
16,           10,        0,     181,    927,       1108
16,           11,        0,     209,   1194,       1403
16,           12,        0,     168,    370,        538
16,           13,        0,     158,    849,       1007
16,           14,        0,     160,   1771,       1931
16,           15,        0,     317,   2198,       2515
16,           16,        0,     172,    521,        693
16,           17,        0,     208,    650,        858
16,           18,        0,     291,   1065,       1356
16,           19,        0,     125,    650,        775


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
17,            0,        0,     203,   1477,       1680
17,            1,        0,      55,   1059,       1114
17,            2,        0,     169,    781,        950
17,            3,        0,      86,    552,        638
17,            4,        0,     154,    512,        666
17,            5,        0,      78,    310,        388
17,            6,        0,     114,    727,        841
17,            7,        0,     123,    458,        581
17,            8,        0,      83,    458,        541
17,            9,        0,     191,    470,        661
17,           10,        0,     139,    791,        930
17,           11,        0,     167,   1017,       1184
17,           12,        0,     125,    327,        452
